1	Celtic Woman	https://www.last.fm/music/Celtic+Woman
26	Cher	https://www.last.fm/music/Cher
2	Chris Rea	https://www.last.fm/music/Chris+Rea
1	Chris de Burgh	https://www.last.fm/music/Chris+de+Burgh
5	Christina Perri	https://www.last.fm/music/Christina+Perri
3	Christina Perri feat. Steve Kazee	https://www.last.fm/music/Christina+Perri+feat.+Steve+Kazee
4	Cider Sky	https://www.last.fm/music/Cider+Sky
3	Cinderella	https://www.last.fm/music/Cinderella
1201	Coldplay	https://www.last.fm/music/Coldplay
4	Colin Firth	https://www.last.fm/music/Colin+Firth
9	Collective Soul	https://www.last.fm/music/Collective+Soul
7	Craic	https://www.last.fm/music/Craic
2	Creed	https://www.last.fm/music/Creed
5	Creedence Clearwater Revival	https://www.last.fm/music/Creedence+Clearwater+Revival
3	Cutthroat Shamrock	https://www.last.fm/music/Cutthroat+Shamrock
9	Cutting Crew	https://www.last.fm/music/Cutting+Crew
1	Dale Hawkins	https://www.last.fm/music/Dale+Hawkins
2	Dalmatino	https://www.last.fm/music/Dalmatino
2	Damien Rice	https://www.last.fm/music/Damien+Rice
1	Damn Yankees	https://www.last.fm/music/Damn+Yankees
1	Danger Danger	https://www.last.fm/music/Danger+Danger
176	Dario Marianelli	https://www.last.fm/music/Dario+Marianelli
1	Daughtry	https://www.last.fm/music/Daughtry
3	David Arkenstone	https://www.last.fm/music/David+Arkenstone
7	David Arnold	https://www.last.fm/music/David+Arnold
1	David Essex	https://www.last.fm/music/David+Essex
1	David Gray	https://www.last.fm/music/David+Gray
1	David Lee Roth	https://www.last.fm/music/David+Lee+Roth
173	Death Cab for Cutie	https://www.last.fm/music/Death+Cab+for+Cutie
4	Debt Neglector	https://www.last.fm/music/Debt+Neglector
1	Deep Purple	https://www.last.fm/music/Deep+Purple
3	Derek Warfield	https://www.last.fm/music/Derek+Warfield
1	Derek and the Dominos	https://www.last.fm/music/Derek+and+the+Dominos
1	Dervish	https://www.last.fm/music/Dervish
1	Dire Straits	https://www.last.fm/music/Dire+Straits
19	Disturbed	https://www.last.fm/music/Disturbed
1	Dokken	https://www.last.fm/music/Dokken
43	Dominik Scherrer	https://www.last.fm/music/Dominik+Scherrer
42	Don McLean	https://www.last.fm/music/Don+McLean
1	Donal Lunny	https://www.last.fm/music/Donal+Lunny
4744	Dropkick Murphys	https://www.last.fm/music/Dropkick+Murphys
4	Dublin City Ramblers	https://www.last.fm/music/Dublin+City+Ramblers
13	Eagles	https://www.last.fm/music/Eagles
5	Eastern Conference Champions	https://www.last.fm/music/Eastern+Conference+Champions
15	Echosmith	https://www.last.fm/music/Echosmith
168	Ed Sheeran	https://www.last.fm/music/Ed+Sheeran
1	Eddie Cochran	https://www.last.fm/music/Eddie+Cochran
1	Eddie Money	https://www.last.fm/music/Eddie+Money
1475	Editors	https://www.last.fm/music/Editors
1	Electric Light Orchestra	https://www.last.fm/music/Electric+Light+Orchestra
254	Elton John	https://www.last.fm/music/Elton+John
2	Elvis Costello	https://www.last.fm/music/Elvis+Costello
38	Elvis Presley	https://www.last.fm/music/Elvis+Presley
1	Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis
2	Erik Jonasson	https://www.last.fm/music/Erik+Jonasson
1879	Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti
3	Eskimo Joe	https://www.last.fm/music/Eskimo+Joe
3	Europe	https://www.last.fm/music/Europe
2	Evanescence	https://www.last.fm/music/Evanescence
4	Extreme	https://www.last.fm/music/Extreme
1	Fall Out Boy	https://www.last.fm/music/Fall+Out+Boy
6	Fanfarlo	https://www.last.fm/music/Fanfarlo
1	Feuerschwanz	https://www.last.fm/music/Feuerschwanz
9647	Fiddler's Green	https://www.last.fm/music/Fiddler%27s+Green
1	Firehouse	https://www.last.fm/music/Firehouse
6	Firkin	https://www.last.fm/music/Firkin
1	First Aid Kit	https://www.last.fm/music/First+Aid+Kit
50	Flatfoot 56	https://www.last.fm/music/Flatfoot+56
2	Fleetwood Mac	https://www.last.fm/music/Fleetwood+Mac
894	Flogging Molly	https://www.last.fm/music/Flogging+Molly
7	Florence + the Machine	https://www.last.fm/music/Florence+%252B+the+Machine
3	Foo Fighters	https://www.last.fm/music/Foo+Fighters
1	Foreigner	https://www.last.fm/music/Foreigner
1	Frankie Vaughan	https://www.last.fm/music/Frankie+Vaughan
1	Franz Ferdinand	https://www.last.fm/music/Franz+Ferdinand
1	Fuel	https://www.last.fm/music/Fuel
43	Funeral for a Friend	https://www.last.fm/music/Funeral+for+a+Friend
1	Gaelic Storm	https://www.last.fm/music/Gaelic+Storm
1	Gavin James	https://www.last.fm/music/Gavin+James
4	George Michael	https://www.last.fm/music/George+Michael
2	Giuffria	https://www.last.fm/music/Giuffria
2	Goldfinger	https://www.last.fm/music/Goldfinger
809	Good Charlotte	https://www.last.fm/music/Good+Charlotte
1	Goran Karan	https://www.last.fm/music/Goran+Karan
1	Gorillaz	https://www.last.fm/music/Gorillaz
1628	Green Day	https://www.last.fm/music/Green+Day
4	Greenland Whalefishers	https://www.last.fm/music/Greenland+Whalefishers
3	Grizzly Bear	https://www.last.fm/music/Grizzly+Bear
5	Grizzly Bear (with Victoria Legrand)	https://www.last.fm/music/Grizzly+Bear+(with+Victoria+Legrand)
67	Guns N' Roses	https://www.last.fm/music/Guns+N%27+Roses
26	Happy Ol'McWeasel	https://www.last.fm/music/Happy+Ol%27McWeasel
6	Hari Rončević	https://www.last.fm/music/Hari+Ron%C4%8Devi%C4%87
14	Harry Styles	https://www.last.fm/music/Harry+Styles
4	Heart	https://www.last.fm/music/Heart
1	Heidi Talbot	https://www.last.fm/music/Heidi+Talbot
2	Hoobastank	https://www.last.fm/music/Hoobastank
2	Howard Shore	https://www.last.fm/music/Howard+Shore
8	Hugh Skinner	https://www.last.fm/music/Hugh+Skinner
7	Hurricane Bells	https://www.last.fm/music/Hurricane+Bells
406	Hurts	https://www.last.fm/music/Hurts
2	I Draw Slow	https://www.last.fm/music/I+Draw+Slow
1	Ignis Fatuu	https://www.last.fm/music/Ignis+Fatuu
690	Il Volo	https://www.last.fm/music/Il+Volo
38	Imagine Dragons	https://www.last.fm/music/Imagine+Dragons
2	Imperial Mammoth	https://www.last.fm/music/Imperial+Mammoth
8	In Colour	https://www.last.fm/music/In+Colour
2	In Extremo	https://www.last.fm/music/In+Extremo
18	In Search Of A Rose	https://www.last.fm/music/In+Search+Of+A+Rose
2	Incubus	https://www.last.fm/music/Incubus
11	Ingrid Michaelson	https://www.last.fm/music/Ingrid+Michaelson
1	Interpol	https://www.last.fm/music/Interpol
1	Irish Pub Music	https://www.last.fm/music/Irish+Pub+Music
16	Iron & Wine	https://www.last.fm/music/Iron+&+Wine
30	Iron Maiden	https://www.last.fm/music/Iron+Maiden
4	Jackie Brenston and His Delta Cats	https://www.last.fm/music/Jackie+Brenston+and+His+Delta+Cats
3	James Bay	https://www.last.fm/music/James+Bay
4	James Blunt	https://www.last.fm/music/James+Blunt
28	James Vincent McMorrow	https://www.last.fm/music/James+Vincent+McMorrow
1	Jamie Lawson	https://www.last.fm/music/Jamie+Lawson
