2019-01-08 09:44:00 +0000 UTC	Folk's Not Dead	Fiddler's Green	25 Blarney Roses	https://www.last.fm/music/Fiddler%27s+Green/_/Folk%27s+Not+Dead
2019-01-08 09:48:00 +0000 UTC	Burning the Night	Fiddler's Green	25 Blarney Roses	https://www.last.fm/music/Fiddler%27s+Green/_/Burning+the+Night
2019-01-08 09:51:00 +0000 UTC	Yindy	Fiddler's Green	25 Blarney Roses	https://www.last.fm/music/Fiddler%27s+Green/_/Yindy
2019-01-08 09:55:00 +0000 UTC	Victor And His Demons	Fiddler's Green	25 Blarney Roses	https://www.last.fm/music/Fiddler%27s+Green/_/Victor+And+His+Demons
2019-01-08 09:59:00 +0000 UTC	Blarney Roses	Fiddler's Green	25 Blarney Roses	https://www.last.fm/music/Fiddler%27s+Green/_/Blarney+Roses
2019-01-08 10:02:00 +0000 UTC	The More The Merrier	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/The+More+The+Merrier
2019-01-08 10:05:00 +0000 UTC	Sunshine Highway	Dropkick Murphys	The Warrior's Code	https://www.last.fm/music/Dropkick+Murphys/_/Sunshine+Highway
2019-01-08 10:08:00 +0000 UTC	Take Me Back	Fiddler's Green	25 Blarney Roses	https://www.last.fm/music/Fiddler%27s+Green/_/Take+Me+Back
2019-01-08 10:11:00 +0000 UTC	Scolding Wife	Fiddler's Green	25 Blarney Roses	https://www.last.fm/music/Fiddler%27s+Green/_/Scolding+Wife
2019-01-08 10:14:00 +0000 UTC	A Bottle A Day	Fiddler's Green	25 Blarney Roses	https://www.last.fm/music/Fiddler%27s+Green/_/A+Bottle+A+Day
2019-01-08 10:15:00 +0000 UTC	Walking High	Fiddler's Green	25 Blarney Roses	https://www.last.fm/music/Fiddler%27s+Green/_/Walking+High
2019-01-08 10:19:00 +0000 UTC	Scolding Wife	Fiddler's Green	25 Blarney Roses	https://www.last.fm/music/Fiddler%27s+Green/_/Scolding+Wife
2019-01-08 10:22:00 +0000 UTC	A Bottle A Day	Fiddler's Green	25 Blarney Roses	https://www.last.fm/music/Fiddler%27s+Green/_/A+Bottle+A+Day
2019-01-08 10:25:00 +0000 UTC	Walking High	Fiddler's Green	25 Blarney Roses	https://www.last.fm/music/Fiddler%27s+Green/_/Walking+High
2019-01-08 10:28:00 +0000 UTC	The More The Merrier	Fiddler's Green	25 Blarney Roses	https://www.last.fm/music/Fiddler%27s+Green/_/The+More+The+Merrier
2019-01-08 10:32:00 +0000 UTC	Jump	Fiddler's Green	25 Blarney Roses	https://www.last.fm/music/Fiddler%27s+Green/_/Jump
2019-01-08 10:36:00 +0000 UTC	Greens And Fellows	Fiddler's Green	25 Blarney Roses	https://www.last.fm/music/Fiddler%27s+Green/_/Greens+And+Fellows
2019-01-08 11:00:00 +0000 UTC	Down by the Hillside	Fiddler's Green	25 Blarney Roses	https://www.last.fm/music/Fiddler%27s+Green/_/Down+by+the+Hillside
2019-01-08 11:02:00 +0000 UTC	A Night In Dublin	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/A+Night+In+Dublin
2019-01-08 11:05:00 +0000 UTC	A Bottle A Day	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/A+Bottle+A+Day
2019-01-08 11:09:00 +0000 UTC	No Lullaby	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/No+Lullaby
2019-01-08 11:12:00 +0000 UTC	Old Dun Cow	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/Old+Dun+Cow
2019-01-08 11:16:00 +0000 UTC	We Don't Care	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/We+Don%27t+Care
2019-01-08 11:20:00 +0000 UTC	Raise Your Arms	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/Raise+Your+Arms
2019-01-08 11:23:00 +0000 UTC	The More The Merrier	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/The+More+The+Merrier
2019-01-08 11:27:00 +0000 UTC	Buccaneer	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/Buccaneer
2019-01-08 11:30:00 +0000 UTC	Never Hide	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/Never+Hide
2019-01-08 11:33:00 +0000 UTC	Song For The Living	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/Song+For+The+Living
2019-01-08 11:37:00 +0000 UTC	No More Pawn	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/No+More+Pawn
2019-01-08 11:40:00 +0000 UTC	Maria	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/Maria
2019-01-08 11:41:00 +0000 UTC	Blacksmith Reel	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/Blacksmith+Reel
2019-01-08 11:45:00 +0000 UTC	Don't Look Back	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/Don%27t+Look+Back
2019-01-08 11:49:00 +0000 UTC	Old Polina	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/Old+Polina
2019-01-08 11:53:00 +0000 UTC	Into The Sunset Again	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/Into+The+Sunset+Again
2019-01-08 11:57:00 +0000 UTC	Fields Of Green	Fiddler's Green	Against Winds  Tides	https://www.last.fm/music/Fiddler%27s+Green/_/Fields+Of+Green
2019-01-08 12:00:00 +0000 UTC	Old Gang's Lullaby	The O'Reillys and the Paddyhats	Sign of the Fighter	https://www.last.fm/music/The+O%27Reillys+and+the+Paddyhats/_/Old+Gang%27s+Lullaby
2019-01-08 12:03:00 +0000 UTC	Prisoner's Song	Dropkick Murphys	Signed and Sealed in Blood	https://www.last.fm/music/Dropkick+Murphys/_/Prisoner%27s+Song
2019-01-08 12:05:00 +0000 UTC	Mick McGuire	Bodh’aktan	Ride out the Storm	https://www.last.fm/music/Bodh%E2%80%99aktan/_/Mick+McGuire
2019-01-08 12:09:00 +0000 UTC	Ghost From The Barrow	Paddy and the Rats	Tales From The Docks	https://www.last.fm/music/Paddy+and+the+Rats/_/Ghost+From+The+Barrow
2019-01-08 12:12:00 +0000 UTC	Barroom Lady	The O'Reillys and the Paddyhats	Sign of the Fighter	https://www.last.fm/music/The+O%27Reillys+and+the+Paddyhats/_/Barroom+Lady
2019-01-08 12:17:00 +0000 UTC	Stay by My Side	Fiddler's Green	King Shepherd	https://www.last.fm/music/Fiddler%27s+Green/_/Stay+by+My+Side
2019-01-08 12:20:00 +0000 UTC	An Irish Pub song	The Rumjacks	Gangs of New Holland	https://www.last.fm/music/The+Rumjacks/_/An+Irish+Pub+song
2019-01-08 12:23:00 +0000 UTC	The Season's Upon Us	Dropkick Murphys	Signed and Sealed in Blood	https://www.last.fm/music/Dropkick+Murphys/_/The+Season%27s+Upon+Us
2019-01-08 12:27:00 +0000 UTC	Buccaneer	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/Buccaneer
2019-01-08 12:30:00 +0000 UTC	Never Hide	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/Never+Hide
2019-01-08 12:33:00 +0000 UTC	Song For The Living	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/Song+For+The+Living
2019-01-08 12:37:00 +0000 UTC	No More Pawn	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/No+More+Pawn
2019-01-08 12:40:00 +0000 UTC	Maria	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/Maria
2019-01-08 12:41:00 +0000 UTC	Blacksmith Reel	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/Blacksmith+Reel
2019-01-08 12:45:00 +0000 UTC	Don't Look Back	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/Don%27t+Look+Back
2019-01-08 12:49:00 +0000 UTC	Old Polina	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/Old+Polina
2019-01-08 12:53:00 +0000 UTC	Into The Sunset Again	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/Into+The+Sunset+Again
2019-01-08 12:56:00 +0000 UTC	The More The Merrier	Fiddler's Green	Winners  Boozers	https://www.last.fm/music/Fiddler%27s+Green/_/The+More+The+Merrier
2019-01-08 12:58:00 +0000 UTC	Join The Crew	Happy Ol'McWeasel	Heard Ya Say!	https://www.last.fm/music/Happy+Ol%27McWeasel/_/Join+The+Crew
2019-01-08 13:02:00 +0000 UTC	The Heart of the Sea	Flogging Molly	Speed of Darkness	https://www.last.fm/music/Flogging+Molly/_/The+Heart+of+the+Sea
2019-01-08 13:03:00 +0000 UTC	Sunshine Highway	Dropkick Murphys	The Warrior's Code	https://www.last.fm/music/Dropkick+Murphys/_/Sunshine+Highway
2019-01-08 13:07:00 +0000 UTC	Wall Of Folk	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Wall+Of+Folk
2019-01-08 13:09:00 +0000 UTC	P Stands For Paddy	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/P+Stands+For+Paddy
2019-01-08 13:13:00 +0000 UTC	Country Of Plenty	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Country+Of+Plenty
2019-01-08 13:17:00 +0000 UTC	Fields Of Green / Nie Zu Spät	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Fields+Of+Green+%2F+Nie+Zu+Sp%C3%A4t
2019-01-08 13:20:00 +0000 UTC	Victor And His Demons	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Victor+And+His+Demons
2019-01-08 13:22:00 +0000 UTC	Irish Rover	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Irish+Rover
2019-01-08 13:25:00 +0000 UTC	Scolding Wife	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Scolding+Wife
2019-01-08 13:29:00 +0000 UTC	Greens And Fellows	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Greens+And+Fellows
2019-01-08 13:34:00 +0000 UTC	Greens And Fellows	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Greens+And+Fellows
2019-01-08 13:38:00 +0000 UTC	Greens And Fellows	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Greens+And+Fellows
2019-01-08 13:43:00 +0000 UTC	Greens And Fellows	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Greens+And+Fellows
2019-01-08 13:47:00 +0000 UTC	Greens And Fellows	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Greens+And+Fellows
2019-01-08 13:52:00 +0000 UTC	Greens And Fellows	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Greens+And+Fellows
2019-01-08 13:56:00 +0000 UTC	Greens And Fellows	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Greens+And+Fellows
2019-01-08 14:01:00 +0000 UTC	Greens And Fellows	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Greens+And+Fellows
2019-01-08 14:05:00 +0000 UTC	Greens And Fellows	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Greens+And+Fellows
2019-01-08 14:10:00 +0000 UTC	Greens And Fellows	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Greens+And+Fellows
2019-01-08 14:14:00 +0000 UTC	Greens And Fellows	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Greens+And+Fellows
2019-01-08 14:19:00 +0000 UTC	Greens And Fellows	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Greens+And+Fellows
2019-01-08 14:23:00 +0000 UTC	Greens And Fellows	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Greens+And+Fellows
2019-01-08 14:28:00 +0000 UTC	Greens And Fellows	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Greens+And+Fellows
2019-01-08 14:32:00 +0000 UTC	Greens And Fellows	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Greens+And+Fellows
2019-01-08 14:37:00 +0000 UTC	Greens And Fellows	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Greens+And+Fellows
2019-01-08 14:41:00 +0000 UTC	Greens And Fellows	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Greens+And+Fellows
2019-01-08 14:46:00 +0000 UTC	Greens And Fellows	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Greens+And+Fellows
2019-01-08 14:50:00 +0000 UTC	Greens And Fellows	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Greens+And+Fellows
2019-01-08 14:55:00 +0000 UTC	Greens And Fellows	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Greens+And+Fellows
2019-01-08 14:59:00 +0000 UTC	Lost To The Moon	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Lost+To+The+Moon
2019-01-08 15:02:00 +0000 UTC	Tam Lin	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Tam+Lin
2019-01-08 15:05:00 +0000 UTC	Walking High	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Walking+High
2019-01-08 15:08:00 +0000 UTC	Milk The Damned Cash Cow	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Milk+The+Damned+Cash+Cow
2019-01-08 15:12:00 +0000 UTC	Hangman's Lullaby	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Hangman%27s+Lullaby
2019-01-08 15:15:00 +0000 UTC	Hangman's Lullaby	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Hangman%27s+Lullaby
2019-01-08 15:18:00 +0000 UTC	Hangman's Lullaby	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Hangman%27s+Lullaby
2019-01-08 15:21:00 +0000 UTC	Hangman's Lullaby	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Hangman%27s+Lullaby
2019-01-08 15:25:00 +0000 UTC	Hangman's Lullaby	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Hangman%27s+Lullaby
2019-01-08 15:28:00 +0000 UTC	Hangman's Lullaby	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Hangman%27s+Lullaby
2019-01-08 15:33:00 +0000 UTC	Dirty Old Town	Fiddler's Green	Wall Of Folk	https://www.last.fm/music/Fiddler%27s+Green/_/Dirty+Old+Town
2019-01-08 15:37:00 +0000 UTC	Fields Of Green	Fiddler's Green	Against Winds  Tides	https://www.last.fm/music/Fiddler%27s+Green/_/Fields+Of+Green
2019-01-08 15:37:00 +0000 UTC	Mick McGuire	Bodh’aktan	Ride out the Storm	https://www.last.fm/music/Bodh%E2%80%99aktan/_/Mick+McGuire
2019-01-08 15:39:00 +0000 UTC	Bugger Off	Fiddler's Green	Sports Day at Killaloe	https://www.last.fm/music/Fiddler%27s+Green/_/Bugger+Off
2019-01-08 15:42:00 +0000 UTC	Bottom Of Our Glass	Fiddler's Green	Sports Day at Killaloe	https://www.last.fm/music/Fiddler%27s+Green/_/Bottom+Of+Our+Glass
2019-01-08 15:46:00 +0000 UTC	Life full of Pain	Fiddler's Green	Sports Day at Killaloe	https://www.last.fm/music/Fiddler%27s+Green/_/Life+full+of+Pain
2019-01-08 15:47:00 +0000 UTC	Sports Day Theme	Fiddler's Green	Sports Day at Killaloe	https://www.last.fm/music/Fiddler%27s+Green/_/Sports+Day+Theme
2019-01-08 15:50:00 +0000 UTC	Sporting Day	Fiddler's Green	Sports Day at Killaloe	https://www.last.fm/music/Fiddler%27s+Green/_/Sporting+Day
2019-01-08 15:52:00 +0000 UTC	Empty Pockets, Empty Fridge	Fiddler's Green	Sports Day at Killaloe	https://www.last.fm/music/Fiddler%27s+Green/_/Empty+Pockets,+Empty+Fridge
2019-01-08 15:57:00 +0000 UTC	Change	Fiddler's Green	Sports Day at Killaloe	https://www.last.fm/music/Fiddler%27s+Green/_/Change
2019-01-08 16:01:00 +0000 UTC	Down by the Hillside	Fiddler's Green	Sports Day at Killaloe	https://www.last.fm/music/Fiddler%27s+Green/_/Down+by+the+Hillside
2019-01-08 16:04:00 +0000 UTC	Highland Road	Fiddler's Green	Sports Day at Killaloe	https://www.last.fm/music/Fiddler%27s+Green/_/Highland+Road
2019-01-08 16:08:00 +0000 UTC	Rose in the Heather	Fiddler's Green	Sports Day at Killaloe	https://www.last.fm/music/Fiddler%27s+Green/_/Rose+in+the+Heather
2019-01-08 16:11:00 +0000 UTC	Bold O'Donahue	Fiddler's Green	Sports Day at Killaloe	https://www.last.fm/music/Fiddler%27s+Green/_/Bold+O%27Donahue
2019-01-08 16:13:00 +0000 UTC	This old man	Fiddler's Green	Sports Day at Killaloe	https://www.last.fm/music/Fiddler%27s+Green/_/This+old+man
2019-01-08 16:17:00 +0000 UTC	7 Drunken Sailors	Fiddler's Green	Sports Day at Killaloe	https://www.last.fm/music/Fiddler%27s+Green/_/7+Drunken+Sailors
2019-01-08 16:20:00 +0000 UTC	Dead End Street	Fiddler's Green	Sports Day at Killaloe	https://www.last.fm/music/Fiddler%27s+Green/_/Dead+End+Street
2019-01-08 16:23:00 +0000 UTC	Mrs. McGrath	Fiddler's Green	Sports Day at Killaloe	https://www.last.fm/music/Fiddler%27s+Green/_/Mrs.+McGrath
2019-01-08 16:26:00 +0000 UTC	Strike Back	Fiddler's Green	Sports Day at Killaloe	https://www.last.fm/music/Fiddler%27s+Green/_/Strike+Back
2019-01-08 16:29:00 +0000 UTC	Friendly Reunion	Fiddler's Green	Sports Day at Killaloe	https://www.last.fm/music/Fiddler%27s+Green/_/Friendly+Reunion
2019-01-08 16:31:00 +0000 UTC	Once in a while	Fiddler's Green	Sports Day at Killaloe	https://www.last.fm/music/Fiddler%27s+Green/_/Once+in+a+while
2019-01-08 16:34:00 +0000 UTC	Life full of Pain	Fiddler's Green	Folk's Not Dead	https://www.last.fm/music/Fiddler%27s+Green/_/Life+full+of+Pain
2019-01-08 16:37:00 +0000 UTC	Sporting Day	Fiddler's Green	Folk's Not Dead	https://www.last.fm/music/Fiddler%27s+Green/_/Sporting+Day
2019-01-08 16:41:00 +0000 UTC	Folk's Not Dead	Fiddler's Green	Folk's Not Dead	https://www.last.fm/music/Fiddler%27s+Green/_/Folk%27s+Not+Dead
2019-01-08 16:44:00 +0000 UTC	Lanigan's Ball	Fiddler's Green	Folk's Not Dead	https://www.last.fm/music/Fiddler%27s+Green/_/Lanigan%27s+Ball
2019-01-08 16:48:00 +0000 UTC	Irish Air	Fiddler's Green	Folk's Not Dead	https://www.last.fm/music/Fiddler%27s+Green/_/Irish+Air
2019-01-08 16:51:00 +0000 UTC	Mrs. McGrath	Fiddler's Green	Folk's Not Dead	https://www.last.fm/music/Fiddler%27s+Green/_/Mrs.+McGrath
2019-01-08 16:55:00 +0000 UTC	All These Feelings	Fiddler's Green	Folk's Not Dead	https://www.last.fm/music/Fiddler%27s+Green/_/All+These+Feelings
2019-01-08 16:59:00 +0000 UTC	Bottom Of Our Glass	Fiddler's Green	Folk's Not Dead	https://www.last.fm/music/Fiddler%27s+Green/_/Bottom+Of+Our+Glass
2019-01-08 17:02:00 +0000 UTC	Bretonix	Fiddler's Green	Folk's Not Dead	https://www.last.fm/music/Fiddler%27s+Green/_/Bretonix
2019-01-08 17:05:00 +0000 UTC	Marie's Wedding	Fiddler's Green	Folk's Not Dead	https://www.last.fm/music/Fiddler%27s+Green/_/Marie%27s+Wedding
2019-01-08 17:09:00 +0000 UTC	Rose in the Heather	Fiddler's Green	Folk's Not Dead	https://www.last.fm/music/Fiddler%27s+Green/_/Rose+in+the+Heather
2019-01-08 17:13:00 +0000 UTC	Another Spring Song	Fiddler's Green	Folk's Not Dead	https://www.last.fm/music/Fiddler%27s+Green/_/Another+Spring+Song
2019-01-08 17:18:00 +0000 UTC	The night Pat Murphy died	Fiddler's Green	Folk's Not Dead	https://www.last.fm/music/Fiddler%27s+Green/_/The+night+Pat+Murphy+died
2019-01-08 17:22:00 +0000 UTC	Rocky Road to Dublin	Fiddler's Green	Folk's Not Dead	https://www.last.fm/music/Fiddler%27s+Green/_/Rocky+Road+to+Dublin
2019-01-08 17:25:00 +0000 UTC	Captain Song	Fiddler's Green	Folk's Not Dead	https://www.last.fm/music/Fiddler%27s+Green/_/Captain+Song
2019-01-08 17:29:00 +0000 UTC	Bugger Off	Fiddler's Green	Folk's Not Dead	https://www.last.fm/music/Fiddler%27s+Green/_/Bugger+Off
2019-01-08 17:49:00 +0000 UTC	Blarney Roses	Fiddler's Green	Folk's Not Dead	https://www.last.fm/music/Fiddler%27s+Green/_/Blarney+Roses
2019-01-08 17:52:00 +0000 UTC	The Jolly Beggar	Fiddler's Green	Acoustic Pub Crawl	https://www.last.fm/music/Fiddler%27s+Green/_/The+Jolly+Beggar
2019-01-08 17:57:00 +0000 UTC	Rose in the Heather	Fiddler's Green	Acoustic Pub Crawl	https://www.last.fm/music/Fiddler%27s+Green/_/Rose+in+the+Heather
2019-01-08 18:03:00 +0000 UTC	Days of Yore	Fiddler's Green	Acoustic Pub Crawl	https://www.last.fm/music/Fiddler%27s+Green/_/Days+of+Yore
2019-01-08 18:06:00 +0000 UTC	Charlie	Fiddler's Green	Acoustic Pub Crawl	https://www.last.fm/music/Fiddler%27s+Green/_/Charlie
2019-01-08 18:11:00 +0000 UTC	As I Roved Out	Fiddler's Green	Acoustic Pub Crawl	https://www.last.fm/music/Fiddler%27s+Green/_/As+I+Roved+Out
2019-01-08 18:13:00 +0000 UTC	The Creel	Fiddler's Green	Acoustic Pub Crawl	https://www.last.fm/music/Fiddler%27s+Green/_/The+Creel
2019-01-08 18:18:00 +0000 UTC	Don't Come Again	Fiddler's Green	Acoustic Pub Crawl	https://www.last.fm/music/Fiddler%27s+Green/_/Don%27t+Come+Again
2019-01-08 18:21:00 +0000 UTC	Cripple Creek	Fiddler's Green	Acoustic Pub Crawl	https://www.last.fm/music/Fiddler%27s+Green/_/Cripple+Creek
2019-01-08 18:25:00 +0000 UTC	Empty Pockets, Empty Fridge	Fiddler's Green	Acoustic Pub Crawl	https://www.last.fm/music/Fiddler%27s+Green/_/Empty+Pockets,+Empty+Fridge
2019-01-08 18:28:00 +0000 UTC	Highland Road	Fiddler's Green	Acoustic Pub Crawl	https://www.last.fm/music/Fiddler%27s+Green/_/Highland+Road
2019-01-08 18:32:00 +0000 UTC	Folk's Not Dead	Fiddler's Green	Acoustic Pub Crawl	https://www.last.fm/music/Fiddler%27s+Green/_/Folk%27s+Not+Dead
2019-01-08 18:38:00 +0000 UTC	Apology	Fiddler's Green	Acoustic Pub Crawl	https://www.last.fm/music/Fiddler%27s+Green/_/Apology
2019-01-08 18:41:00 +0000 UTC	Strike Back	Fiddler's Green	Acoustic Pub Crawl	https://www.last.fm/music/Fiddler%27s+Green/_/Strike+Back
2019-01-08 18:50:00 +0000 UTC	A Night In Dublin	Fiddler's Green	25 Blarney Roses	https://www.last.fm/music/Fiddler%27s+Green/_/A+Night+In+Dublin
2019-01-08 19:11:00 +0000 UTC	Burning the Night	Fiddler's Green	25 Blarney Roses	https://www.last.fm/music/Fiddler%27s+Green/_/Burning+the+Night
2019-01-08 19:14:00 +0000 UTC	Yindy	Fiddler's Green	25 Blarney Roses	https://www.last.fm/music/Fiddler%27s+Green/_/Yindy
2019-01-09 08:01:00 +0000 UTC	Victor And His Demons	Fiddler's Green	25 Blarney Roses	https://www.last.fm/music/Fiddler%27s+Green/_/Victor+And+His+Demons
2019-01-09 08:05:00 +0000 UTC	Fiddlers Green	The Kilkennys	The Colour of Freedom	https://www.last.fm/music/The+Kilkennys/_/Fiddlers+Green
2019-01-09 08:09:00 +0000 UTC	Spanish lady	The Kilkennys	The Colour of Freedom	https://www.last.fm/music/The+Kilkennys/_/Spanish+lady
2019-01-09 08:12:00 +0000 UTC	Cry Of The Burren	The Kilkennys	The Colour of Freedom	https://www.last.fm/music/The+Kilkennys/_/Cry+Of+The+Burren
2019-01-09 08:15:00 +0000 UTC	Wild Colonial Boy	The Kilkennys	The Colour of Freedom	https://www.last.fm/music/The+Kilkennys/_/Wild+Colonial+Boy
2019-01-09 08:19:00 +0000 UTC	Before the Deluge	The Kilkennys	The Colour of Freedom	https://www.last.fm/music/The+Kilkennys/_/Before+the+Deluge
2019-01-09 08:24:00 +0000 UTC	Caledonia	The Kilkennys	The Colour of Freedom	https://www.last.fm/music/The+Kilkennys/_/Caledonia
2019-01-09 08:27:00 +0000 UTC	Fainleog	The Kilkennys	The Colour of Freedom	https://www.last.fm/music/The+Kilkennys/_/Fainleog
2019-01-09 08:31:00 +0000 UTC	Last Embrace	The Kilkennys	The Colour of Freedom	https://www.last.fm/music/The+Kilkennys/_/Last+Embrace
2019-01-09 08:31:00 +0000 UTC	South Australia	The Kilkennys	The Colour of Freedom	https://www.last.fm/music/The+Kilkennys/_/South+Australia
2019-01-09 08:34:00 +0000 UTC	Farewell to Carlingford	The Kilkennys	Blowin' in the Wind	https://www.last.fm/music/The+Kilkennys/_/Farewell+to+Carlingford
2019-01-09 13:08:00 +0000 UTC	Caledonia	The Kilkennys	The Colour of Freedom	https://www.last.fm/music/The+Kilkennys/_/Caledonia
2019-01-09 13:12:00 +0000 UTC	Spanish lady	The Kilkennys	The Colour of Freedom	https://www.last.fm/music/The+Kilkennys/_/Spanish+lady
2019-01-09 13:15:00 +0000 UTC	Fainleog	The Kilkennys	The Colour of Freedom	https://www.last.fm/music/The+Kilkennys/_/Fainleog
2019-01-09 13:18:00 +0000 UTC	Wild Colonial Boy	The Kilkennys	The Colour of Freedom	https://www.last.fm/music/The+Kilkennys/_/Wild+Colonial+Boy
2019-01-09 13:23:00 +0000 UTC	The Badger Sett	The Kilkennys	The Colour of Freedom	https://www.last.fm/music/The+Kilkennys/_/The+Badger+Sett
2019-01-09 13:26:00 +0000 UTC	Last Embrace	The Kilkennys	The Colour of Freedom	https://www.last.fm/music/The+Kilkennys/_/Last+Embrace
2019-01-09 13:30:00 +0000 UTC	Fiddlers Green	The Kilkennys	The Colour of Freedom	https://www.last.fm/music/The+Kilkennys/_/Fiddlers+Green
2019-01-09 13:34:00 +0000 UTC	Cry Of The Burren	The Kilkennys	The Colour of Freedom	https://www.last.fm/music/The+Kilkennys/_/Cry+Of+The+Burren
2019-01-09 13:34:00 +0000 UTC	Bold o'donahue	The Kilkennys	The Colour of Freedom	https://www.last.fm/music/The+Kilkennys/_/Bold+o%27donahue
