Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	5	karen smith	https://www.last.fm/tag/karen+smith
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	3	les mis	https://www.last.fm/tag/les+mis
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	3	love at first listen	https://www.last.fm/tag/love+at+first+listen
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	3	mia	https://www.last.fm/tag/mia
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	3	mujeres	https://www.last.fm/tag/mujeres
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	66	musical	https://www.last.fm/tag/musical
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	3	musicals	https://www.last.fm/tag/musicals
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	22	my boobs can tell when its gonna rain	https://www.last.fm/tag/my+boobs+can+tell+when+its+gonna+rain
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	3	my sweetie	https://www.last.fm/tag/my+sweetie
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	3	nakhoon	https://www.last.fm/tag/nakhoon
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	3	nayer	https://www.last.fm/tag/nayer
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	5	ost	https://www.last.fm/tag/ost
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	3	pennsylvanian	https://www.last.fm/tag/pennsylvanian
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	3	perfect	https://www.last.fm/tag/perfect
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	31	pop	https://www.last.fm/tag/pop
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	3	pure talent	https://www.last.fm/tag/pure+talent
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	3	rock	https://www.last.fm/tag/rock
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	3	sexy	https://www.last.fm/tag/sexy
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	5	seyfried	https://www.last.fm/tag/seyfried
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	5	singer-songwriter	https://www.last.fm/tag/singer-songwriter
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	5	singing actresses	https://www.last.fm/tag/singing+actresses
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	3	singing actresses and they are good	https://www.last.fm/tag/singing+actresses+and+they+are+good
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	3	super cute	https://www.last.fm/tag/super+cute
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	3	sweet	https://www.last.fm/tag/sweet
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	5	the Plastics	https://www.last.fm/tag/the+Plastics
Amanda Seyfried	https://www.last.fm/music/Amanda+Seyfried	https://lastfm-img2.akamaized.net/i/u/300x300/beecad276cf65bf6d0d534da543cb30b.png	3	timtom44	https://www.last.fm/tag/timtom44
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	4	00s	https://www.last.fm/tag/00s
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	7	80s	https://www.last.fm/tag/80s
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	7	90s	https://www.last.fm/tag/90s
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	2	Ballad	https://www.last.fm/tag/Ballad
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	6	Eros	https://www.last.fm/tag/Eros
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	12	Eros Ramazzotti	https://www.last.fm/tag/Eros+Ramazzotti
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	2	Europop	https://www.last.fm/tag/Europop
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	2	Italo Pop	https://www.last.fm/tag/Italo+Pop
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	6	Italy	https://www.last.fm/tag/Italy
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	1	Love	https://www.last.fm/tag/Love
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	2	Pop-Rock	https://www.last.fm/tag/Pop-Rock
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	3	Ramazzotti	https://www.last.fm/tag/Ramazzotti
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	2	adult contemporary	https://www.last.fm/tag/adult+contemporary
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	2	alternative	https://www.last.fm/tag/alternative
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	2	classic rock	https://www.last.fm/tag/classic+rock
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	1	cool songs	https://www.last.fm/tag/cool+songs
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	3	easy listening	https://www.last.fm/tag/easy+listening
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	2	european	https://www.last.fm/tag/european
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	1	female vocalists	https://www.last.fm/tag/female+vocalists
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	3	italia	https://www.last.fm/tag/italia
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	100	italian	https://www.last.fm/tag/italian
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	41	italian pop	https://www.last.fm/tag/italian+pop
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	2	italiana	https://www.last.fm/tag/italiana
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	5	italiano	https://www.last.fm/tag/italiano
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	3	italo	https://www.last.fm/tag/italo
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	2	italo-pop	https://www.last.fm/tag/italo-pop
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	5	latin	https://www.last.fm/tag/latin
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	3	latin pop	https://www.last.fm/tag/latin+pop
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	2	male	https://www.last.fm/tag/male
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	3	male vocalist	https://www.last.fm/tag/male+vocalist
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	33	male vocalists	https://www.last.fm/tag/male+vocalists
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	1	original voices	https://www.last.fm/tag/original+voices
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	78	pop	https://www.last.fm/tag/pop
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	4	pop rock	https://www.last.fm/tag/pop+rock
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	1	relax	https://www.last.fm/tag/relax
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	5	rock	https://www.last.fm/tag/rock
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	6	romantic	https://www.last.fm/tag/romantic
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	5	seen live	https://www.last.fm/tag/seen+live
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	29	singer-songwriter	https://www.last.fm/tag/singer-songwriter
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	5	soft rock	https://www.last.fm/tag/soft+rock
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	2	soul	https://www.last.fm/tag/soul
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	5	spanish	https://www.last.fm/tag/spanish
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	1	vocal	https://www.last.fm/tag/vocal
Eros Ramazzotti	https://www.last.fm/music/Eros+Ramazzotti	https://lastfm-img2.akamaized.net/i/u/300x300/1a1db947e0d81d4bb10fc1e4b585d046.png	2	world	https://www.last.fm/tag/world
Sir Reg	https://www.last.fm/music/Sir+Reg	https://lastfm-img2.akamaized.net/i/u/300x300/f3966ba3919b4f189b7e28049e2c3dd5.jpg	6	10s	https://www.last.fm/tag/10s
Sir Reg	https://www.last.fm/music/Sir+Reg	https://lastfm-img2.akamaized.net/i/u/300x300/f3966ba3919b4f189b7e28049e2c3dd5.jpg	12	Irish Punk	https://www.last.fm/tag/Irish+Punk
Sir Reg	https://www.last.fm/music/Sir+Reg	https://lastfm-img2.akamaized.net/i/u/300x300/f3966ba3919b4f189b7e28049e2c3dd5.jpg	17	Sweden	https://www.last.fm/tag/Sweden
Sir Reg	https://www.last.fm/music/Sir+Reg	https://lastfm-img2.akamaized.net/i/u/300x300/f3966ba3919b4f189b7e28049e2c3dd5.jpg	34	celtic	https://www.last.fm/tag/celtic
Sir Reg	https://www.last.fm/music/Sir+Reg	https://lastfm-img2.akamaized.net/i/u/300x300/f3966ba3919b4f189b7e28049e2c3dd5.jpg	6	celtic folk punk	https://www.last.fm/tag/celtic+folk+punk
Sir Reg	https://www.last.fm/music/Sir+Reg	https://lastfm-img2.akamaized.net/i/u/300x300/f3966ba3919b4f189b7e28049e2c3dd5.jpg	100	celtic punk	https://www.last.fm/tag/celtic+punk
Sir Reg	https://www.last.fm/music/Sir+Reg	https://lastfm-img2.akamaized.net/i/u/300x300/f3966ba3919b4f189b7e28049e2c3dd5.jpg	23	celtic rock	https://www.last.fm/tag/celtic+rock
Sir Reg	https://www.last.fm/music/Sir+Reg	https://lastfm-img2.akamaized.net/i/u/300x300/f3966ba3919b4f189b7e28049e2c3dd5.jpg	67	folk	https://www.last.fm/tag/folk
Sir Reg	https://www.last.fm/music/Sir+Reg	https://lastfm-img2.akamaized.net/i/u/300x300/f3966ba3919b4f189b7e28049e2c3dd5.jpg	84	folk punk	https://www.last.fm/tag/folk+punk
Sir Reg	https://www.last.fm/music/Sir+Reg	https://lastfm-img2.akamaized.net/i/u/300x300/f3966ba3919b4f189b7e28049e2c3dd5.jpg	6	folk rock	https://www.last.fm/tag/folk+rock
Sir Reg	https://www.last.fm/music/Sir+Reg	https://lastfm-img2.akamaized.net/i/u/300x300/f3966ba3919b4f189b7e28049e2c3dd5.jpg	34	irish	https://www.last.fm/tag/irish
Sir Reg	https://www.last.fm/music/Sir+Reg	https://lastfm-img2.akamaized.net/i/u/300x300/f3966ba3919b4f189b7e28049e2c3dd5.jpg	56	punk	https://www.last.fm/tag/punk
Sir Reg	https://www.last.fm/music/Sir+Reg	https://lastfm-img2.akamaized.net/i/u/300x300/f3966ba3919b4f189b7e28049e2c3dd5.jpg	17	punk rock	https://www.last.fm/tag/punk+rock
Sir Reg	https://www.last.fm/music/Sir+Reg	https://lastfm-img2.akamaized.net/i/u/300x300/f3966ba3919b4f189b7e28049e2c3dd5.jpg	23	rock	https://www.last.fm/tag/rock
Sir Reg	https://www.last.fm/music/Sir+Reg	https://lastfm-img2.akamaized.net/i/u/300x300/f3966ba3919b4f189b7e28049e2c3dd5.jpg	6	rock-folk punk	https://www.last.fm/tag/rock-folk+punk
Sir Reg	https://www.last.fm/music/Sir+Reg	https://lastfm-img2.akamaized.net/i/u/300x300/f3966ba3919b4f189b7e28049e2c3dd5.jpg	62	seen live	https://www.last.fm/tag/seen+live
Sir Reg	https://www.last.fm/music/Sir+Reg	https://lastfm-img2.akamaized.net/i/u/300x300/f3966ba3919b4f189b7e28049e2c3dd5.jpg	34	swedish	https://www.last.fm/tag/swedish
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	00s	https://www.last.fm/tag/00s
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	90s	https://www.last.fm/tag/90s
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	Adult Alternative	https://www.last.fm/tag/Adult+Alternative
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	4	All	https://www.last.fm/tag/All
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	24	Canadian	https://www.last.fm/tag/Canadian
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	3	Favorite Artists	https://www.last.fm/tag/Favorite+Artists
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	Get David to download	https://www.last.fm/tag/Get+David+to+download
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	9	Irish Folk	https://www.last.fm/tag/Irish+Folk
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	Jam	https://www.last.fm/tag/Jam
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	Paddy Punk	https://www.last.fm/tag/Paddy+Punk
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	Perfect song	https://www.last.fm/tag/Perfect+song
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	Ruhrpott	https://www.last.fm/tag/Ruhrpott
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	7	Scottish	https://www.last.fm/tag/Scottish
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	Stretch	https://www.last.fm/tag/Stretch
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	To check out eventually	https://www.last.fm/tag/To+check+out+eventually
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	Words	https://www.last.fm/tag/Words
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	3	acoustic	https://www.last.fm/tag/acoustic
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	adult alternative rock	https://www.last.fm/tag/adult+alternative+rock
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	alternative	https://www.last.fm/tag/alternative
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	alternative indie-rock	https://www.last.fm/tag/alternative+indie-rock
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	anthem	https://www.last.fm/tag/anthem
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	aural haggis	https://www.last.fm/tag/aural+haggis
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	bagpipe	https://www.last.fm/tag/bagpipe
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	3	bagpipes	https://www.last.fm/tag/bagpipes
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	bagrock	https://www.last.fm/tag/bagrock
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	bands i've seen live	https://www.last.fm/tag/bands+i%27ve+seen+live
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	bands that deserve more attention	https://www.last.fm/tag/bands+that+deserve+more+attention
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	3	bluegrass	https://www.last.fm/tag/bluegrass
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	brilliant	https://www.last.fm/tag/brilliant
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	buddamat	https://www.last.fm/tag/buddamat
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	canada	https://www.last.fm/tag/canada
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	3	canadian celtic	https://www.last.fm/tag/canadian+celtic
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	canadian indie	https://www.last.fm/tag/canadian+indie
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	candian	https://www.last.fm/tag/candian
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	catchy	https://www.last.fm/tag/catchy
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	83	celtic	https://www.last.fm/tag/celtic
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	5	celtic fusion	https://www.last.fm/tag/celtic+fusion
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	3	celtic punk	https://www.last.fm/tag/celtic+punk
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	celtic punk rock	https://www.last.fm/tag/celtic+punk+rock
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	100	celtic rock	https://www.last.fm/tag/celtic+rock
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	contemporary celtic	https://www.last.fm/tag/contemporary+celtic
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	drinking music	https://www.last.fm/tag/drinking+music
Enter The Haggis	https://www.last.fm/music/Enter+The+Haggis	https://lastfm-img2.akamaized.net/i/u/300x300/f9ef8486b26f4696a62a353f06c96ca5.jpg	2	easily addictive	https://www.last.fm/tag/easily+addictive
